AREA,AGE,SITE_INDEX,L7_M_20000813_B1,L7_M_20000813_B2,L7_M_20000813_B3,L7_M_20000813_B4,L7_M_20000813_B5,L7_M_20000813_B7,AREA*AREA,AREA*AGE,AREA*SITE_INDEX,AREA*L7_M_20000813_B1,AREA*L7_M_20000813_B2,AREA*L7_M_20000813_B3,AREA*L7_M_20000813_B4,AREA*L7_M_20000813_B5,AREA*L7_M_20000813_B7,AGE*AGE,AGE*SITE_INDEX,AGE*L7_M_20000813_B1,AGE*L7_M_20000813_B2,AGE*L7_M_20000813_B3,AGE*L7_M_20000813_B4,AGE*L7_M_20000813_B5,AGE*L7_M_20000813_B7,SITE_INDEX*SITE_INDEX,SITE_INDEX*L7_M_20000813_B1,SITE_INDEX*L7_M_20000813_B2,SITE_INDEX*L7_M_20000813_B3,SITE_INDEX*L7_M_20000813_B4,SITE_INDEX*L7_M_20000813_B5,SITE_INDEX*L7_M_20000813_B7,L7_M_20000813_B1*L7_M_20000813_B1,L7_M_20000813_B1*L7_M_20000813_B2,L7_M_20000813_B1*L7_M_20000813_B3,L7_M_20000813_B1*L7_M_20000813_B4,L7_M_20000813_B1*L7_M_20000813_B5,L7_M_20000813_B1*L7_M_20000813_B7,L7_M_20000813_B2*L7_M_20000813_B2,L7_M_20000813_B2*L7_M_20000813_B3,L7_M_20000813_B2*L7_M_20000813_B4,L7_M_20000813_B2*L7_M_20000813_B5,L7_M_20000813_B2*L7_M_20000813_B7,L7_M_20000813_B3*L7_M_20000813_B3,L7_M_20000813_B3*L7_M_20000813_B4,L7_M_20000813_B3*L7_M_20000813_B5,L7_M_20000813_B3*L7_M_20000813_B7,L7_M_20000813_B4*L7_M_20000813_B4,L7_M_20000813_B4*L7_M_20000813_B5,L7_M_20000813_B4*L7_M_20000813_B7,L7_M_20000813_B5*L7_M_20000813_B5,L7_M_20000813_B5*L7_M_20000813_B7,L7_M_20000813_B7*L7_M_20000813_B7,Target
0.33498564,0.4848485,0.22726339,0.28659156,0.53309435,0.3622583,0.7325248,0.5488511,0.41552252,0.112968385,0.24897146,0.21821016,0.32778087,0.35106778,0.3020805,0.34740666,0.3430482,0.30621436,0.23507805,0.33639795,0.29441696,0.4688951,0.3521904,0.42462632,0.41222507,0.4160076,0.051648658,0.14150791,0.16516551,0.123106375,0.20196298,0.18293974,0.14857432,0.14756882,0.2698902,0.18638685,0.5277681,0.3339343,0.2589334,0.36814117,0.25331384,0.5622134,0.35694292,0.27806678,0.17475604,0.38504276,0.24452044,0.19106191,0.5886489,0.5318786,0.41857105,0.33833018,0.26528543,0.20780519,179.30397
0.12405427,0.3939394,0.215669,0.34683907,0.5757594,0.47696263,0.72975355,0.60562056,0.49656445,0.015756764,0.07555478,0.07734322,0.13580331,0.13758887,0.13938875,0.12898561,0.13926488,0.13266268,0.15518825,0.2593791,0.26682687,0.40161613,0.35477605,0.34396216,0.36478448,0.392778,0.04651312,0.14978984,0.16523029,0.14484121,0.19107787,0.1890797,0.16384174,0.19279948,0.325447,0.26652595,0.59270245,0.4104514,0.3419573,0.41388407,0.33768865,0.59283173,0.41228992,0.3442479,0.27449277,0.4805179,0.33315185,0.27886856,0.58493686,0.5788115,0.48722222,0.40255526,0.337437,0.28275353,90.32139
0.06378815,0.21212122,0.25226042,0.41714776,0.6169215,0.53102845,0.69181085,0.57766205,0.5048739,0.004270788,0.021185724,0.047109697,0.07872148,0.07472419,0.078806385,0.06406964,0.069360435,0.0698705,0.04499541,0.163362,0.16102761,0.22697653,0.20844959,0.1774936,0.18850611,0.21451975,0.06363533,0.19636309,0.20284587,0.18486114,0.21418503,0.21224658,0.19437993,0.25182503,0.39095086,0.3310526,0.6404386,0.44316038,0.39165962,0.46030214,0.3898746,0.5965235,0.41541228,0.36751977,0.32890922,0.5033687,0.34927478,0.30951667,0.53524864,0.53113705,0.47319233,0.37024006,0.3282987,0.29107317,81.32281
0.5311766,0.46666667,0.19297864,0.3398967,0.5232779,0.39884678,0.68683314,0.5536451,0.43504754,0.28299037,0.3792751,0.293264,0.572732,0.5493086,0.5153288,0.5226452,0.5473192,0.503847,0.21777777,0.2749374,0.3123179,0.44568625,0.36491317,0.38825876,0.3997529,0.41603938,0.037240755,0.13243225,0.13850066,0.11253084,0.1629165,0.15651079,0.13108589,0.18733586,0.29781523,0.22540522,0.55500585,0.37326217,0.2996235,0.35795793,0.27065095,0.52505547,0.35506287,0.28574082,0.20425045,0.3942022,0.26592407,0.21467583,0.528887,0.50843364,0.41296944,0.34354195,0.27801475,0.22483483,96.10092
0.07044091,0.16969697,0.22309504,0.30328658,0.4802695,0.35390216,0.72277445,0.556731,0.43525597,0.0051832492,0.018670447,0.045895755,0.07146903,0.06933206,0.06286568,0.07316723,0.074036755,0.06786662,0.028797062,0.11557978,0.106342085,0.15310562,0.121113226,0.14703278,0.14606369,0.15134774,0.049771402,0.14335586,0.15126106,0.11873725,0.19614238,0.18180606,0.15160406,0.15960816,0.25812802,0.18930821,0.53992134,0.34987333,0.27931407,0.31484842,0.23039798,0.515944,0.33619386,0.2691651,0.16832486,0.37373444,0.24317582,0.19530538,0.57563865,0.5327343,0.43085387,0.34691745,0.2794968,0.22502016,30.74354
0.06613618,0.5151515,0.16909333,0.30169657,0.510615,0.36233413,0.7063389,0.54981494,0.422451,0.00458276,0.053295903,0.032710508,0.06692502,0.06786538,0.0601354,0.06750363,0.0688387,0.062209517,0.2653811,0.2659373,0.32187122,0.48398092,0.37426165,0.43823165,0.4386519,0.44813147,0.028592555,0.108334824,0.1193823,0.09161074,0.14596093,0.13632068,0.11207687,0.15844522,0.26975492,0.19247785,0.5274456,0.344796,0.2710417,0.34501052,0.2455107,0.52834135,0.34682736,0.27362967,0.17481491,0.37350956,0.2449435,0.19385412,0.5540243,0.51700526,0.4119834,0.3393749,0.2694654,0.21377356,106.56639
0.12288025,0.57575756,0.19352213,0.44022933,0.5759189,0.48749766,0.63477826,0.5527728,0.46914485,0.015463869,0.109395266,0.068752974,0.15631051,0.13632089,0.14054811,0.11438712,0.12741403,0.12519962,0.33149678,0.34016383,0.45253643,0.58709013,0.52773017,0.45028457,0.4925312,0.5469758,0.03745082,0.15596925,0.1482914,0.13227643,0.1535746,0.15673825,0.14008065,0.27266818,0.38511997,0.31892055,0.6180896,0.44160962,0.38035023,0.41405952,0.34414065,0.52710354,0.37968555,0.32731357,0.28472388,0.43633145,0.31273216,0.2701843,0.4645386,0.47636583,0.4136922,0.34259072,0.29626212,0.25613812,174.91264
0.13696843,0.47272727,0.19909364,0.3260619,0.4977302,0.39332688,0.65458584,0.53906596,0.4205481,0.019159911,0.099976845,0.07873142,0.14448743,0.13745855,0.13197787,0.13049896,0.13883244,0.12713479,0.22347108,0.28733322,0.30876493,0.43664423,0.36568964,0.37868506,0.3957449,0.40968326,0.039638273,0.13334267,0.13819574,0.11485209,0.16183269,0.15780193,0.13146615,0.17664345,0.27852264,0.21683554,0.51840657,0.35498244,0.28316173,0.33205456,0.25802314,0.48629287,0.3346829,0.26768184,0.19966163,0.3745609,0.25681496,0.20613535,0.48855498,0.4775333,0.3855989,0.32781363,0.26380005,0.2121262,151.13905
0.360814,0.57575756,0.2639607,0.3167387,0.54192716,0.38529426,0.7825486,0.6435407,0.4894946,0.13096629,0.31833452,0.27288848,0.37349147,0.38233256,0.34103703,0.39462435,0.42438808,0.37857187,0.33149678,0.46397725,0.3698146,0.56305784,0.4383678,0.5318585,0.56228954,0.56707674,0.06967524,0.17385136,0.19398704,0.14987107,0.24742128,0.2440674,0.19808903,0.16958469,0.2918856,0.2091367,0.5948123,0.41050884,0.3189801,0.37741315,0.26978236,0.60221326,0.4173023,0.3253598,0.19307224,0.42774057,0.29612994,0.23154566,0.65759295,0.6475759,0.5098524,0.44850826,0.3518186,0.275768,191.58847
0.17440647,0.45454547,0.21824968,0.3252988,0.49817607,0.369138,0.7507,0.5976918,0.44500604,0.03090432,0.122086205,0.10960865,0.1835951,0.17495939,0.15984458,0.1850478,0.19298285,0.1694186,0.20661157,0.30286476,0.29648578,0.42009908,0.33492747,0.4060082,0.41609448,0.41299903,0.04763292,0.14597371,0.15158221,0.11992415,0.19781195,0.1891553,0.151093,0.17606123,0.2782736,0.20514122,0.5831328,0.38968095,0.29747283,0.3324992,0.24490525,0.54700404,0.36775696,0.281597,0.18013598,0.39902443,0.26783928,0.20584223,0.6132734,0.5855268,0.45322755,0.39325598,0.3033565,0.23377171,125.00854
0.2130185,0.54545456,0.25570372,0.34777397,0.5283002,0.3957685,0.6637785,0.6079321,0.47465578,0.045943543,0.17862569,0.15657568,0.23317061,0.22214092,0.20585214,0.20463347,0.23892283,0.21825206,0.29752067,0.4258076,0.37004587,0.5242959,0.42397204,0.4417518,0.5067692,0.52334464,0.06538439,0.17788056,0.1847035,0.14821605,0.2101349,0.22492562,0.1869327,0.19354025,0.3047746,0.22730078,0.5469733,0.4125902,0.32882175,0.363152,0.27077976,0.51362634,0.38911504,0.31084335,0.20168531,0.38080516,0.28735843,0.23022822,0.49989656,0.53762805,0.4333291,0.4052865,0.3255791,0.26138416,202.15099
0.32259327,0.6969697,0.20388068,0.43034065,0.6026032,0.4682696,0.7329938,0.5350778,0.41752186,0.10480507,0.3447232,0.18855354,0.4029659,0.36804062,0.35561052,0.33476952,0.32324898,0.29610845,0.48576677,0.43381822,0.5397886,0.73352575,0.61847967,0.6107137,0.5797598,0.60040164,0.041567333,0.1619125,0.16124927,0.13491717,0.18127638,0.16056857,0.13382064,0.2636498,0.39246094,0.303187,0.6877587,0.42220137,0.33756667,0.44390076,0.3438676,0.6155611,0.381127,0.30530697,0.26618612,0.474942,0.29391205,0.23619275,0.58927816,0.52032804,0.42052564,0.32357413,0.260474,0.20951904,235.68623
0.25071746,0.6787879,0.17967105,0.3448538,0.5309992,0.3775638,0.7563916,0.50053656,0.3663285,0.06349423,0.26131874,0.12933514,0.27295673,0.26223317,0.23351102,0.26712093,0.23753162,0.20685227,0.460753,0.37233168,0.45819536,0.6547068,0.50884384,0.6100098,0.5333391,0.5251226,0.03228169,0.12436243,0.13023001,0.10044033,0.16384086,0.13365884,0.105906785,0.19123039,0.3042213,0.2171934,0.60929173,0.3436601,0.25957397,0.36595696,0.26135433,0.57626796,0.32768247,0.24842815,0.18682961,0.4088922,0.23281054,0.17721216,0.6210844,0.5036025,0.38617447,0.28798696,0.21998781,0.16778977,221.8015
0.2534568,0.5151515,0.21872702,0.35501474,0.53221923,0.40343416,0.69759566,0.5596908,0.43671528,0.06487994,0.20047459,0.15915811,0.28078818,0.26550394,0.24847478,0.25305027,0.26429266,0.24180752,0.2653811,0.34399748,0.35382754,0.4976475,0.40641505,0.43391317,0.44544283,0.4607382,0.047841515,0.1540471,0.15878499,0.1286817,0.18694407,0.17906459,0.149053,0.19931772,0.31090876,0.23420134,0.5786758,0.3874794,0.30911732,0.36722815,0.2766434,0.53860295,0.3628793,0.29019046,0.20810169,0.40306342,0.27097708,0.21738283,0.54268765,0.5199176,0.41966036,0.35017017,0.28161496,0.22631964,161.77347
0.24484737,0.57575756,0.27844474,0.3288308,0.53870136,0.37549254,0.7943732,0.58345383,0.4310333,0.060575213,0.21649954,0.19577548,0.25918108,0.25863194,0.22709833,0.27149126,0.26474366,0.2310829,0.33149678,0.48943666,0.37791467,0.5607771,0.42979762,0.53838605,0.5161107,0.5093302,0.07753148,0.18740778,0.20380266,0.15500401,0.26420107,0.23631562,0.18767993,0.17876264,0.29788822,0.20958325,0.6170832,0.38367063,0.29101628,0.3740149,0.26292977,0.60744923,0.3800459,0.28934842,0.18517351,0.4243791,0.26564616,0.2029247,0.674427,0.60062647,0.46223587,0.3768253,0.2889249,0.22128038,232.25073
0.4080355,0.55757576,0.28230393,0.34498656,0.5367605,0.38447538,0.76270854,0.5798246,0.42546368,0.16730939,0.34843946,0.3298696,0.44398636,0.42946202,0.38495007,0.4369085,0.43791223,0.38016385,0.31089073,0.48055,0.3764609,0.54173946,0.42383122,0.5044565,0.49711132,0.48791826,0.0796955,0.19544625,0.20612167,0.16002415,0.25916606,0.23829606,0.18822579,0.19133516,0.30687103,0.22061077,0.6138992,0.39303732,0.2964912,0.3719769,0.26741955,0.5849499,0.37693617,0.28531003,0.19240636,0.41781667,0.26914722,0.20446052,0.6298092,0.5774205,0.4417749,0.37269217,0.2841569,0.21639434,287.11652
0.17571093,0.3939394,0.18981215,0.41064265,0.54917914,0.43961117,0.5852864,0.52619326,0.43032938,0.0313639,0.106591806,0.09603298,0.21331812,0.18827894,0.18455869,0.15321569,0.17409691,0.16593505,0.15518825,0.22828177,0.29606977,0.38875812,0.33243072,0.28939605,0.3230185,0.34801334,0.036028657,0.14627941,0.14076486,0.11944702,0.14149094,0.1473575,0.12776431,0.24608165,0.35296226,0.27801844,0.5498908,0.40290236,0.33582973,0.3851029,0.3042854,0.47568297,0.35101116,0.2929606,0.23967035,0.374711,0.27498096,0.23013511,0.407049,0.42741168,0.35951692,0.3142268,0.26337877,0.22065993,104.60509
0.20101748,0.5151515,0.2331956,0.41941074,0.5607404,0.4354209,0.65684986,0.4891594,0.37585023,0.04095091,0.15927276,0.13481209,0.24726029,0.21839869,0.20941855,0.191573,0.18697347,0.1695544,0.2653811,0.36675254,0.39242336,0.5156895,0.43143892,0.41378784,0.3969429,0.40694582,0.054380193,0.18215232,0.17542595,0.14564121,0.19006604,0.17012325,0.14035924,0.25383654,0.36419562,0.2798029,0.6150141,0.3826958,0.30237278,0.39750633,0.3064804,0.5317893,0.33381394,0.26424015,0.23590504,0.4082752,0.2558824,0.20331481,0.49133673,0.43956998,0.35118377,0.27670947,0.22030003,0.17521186,195.31612
0.16540569,0.3939394,0.14268845,0.40180647,0.5912806,0.4601608,0.8046384,0.6697099,0.5155954,0.027825657,0.10040008,0.06799789,0.19808666,0.18662351,0.18024534,0.18575844,0.2023727,0.18221854,0.15518825,0.1716074,0.29201993,0.4091243,0.34472445,0.37224662,0.39848527,0.40563995,0.020359995,0.1084592,0.11136145,0.093113154,0.13681433,0.13665386,0.11194873,0.23837234,0.36812082,0.28487834,0.71154803,0.49504796,0.38928396,0.43112335,0.3340363,0.65751374,0.46068302,0.363004,0.25854838,0.5063003,0.35414094,0.27986923,0.6892074,0.6870085,0.5462611,0.4816471,0.38149634,0.30198237,66.81195
0.073310725,0.6909091,0.15430216,0.36215502,0.5775708,0.4172503,0.94531816,0.70864034,0.5105667,0.0056040958,0.079039514,0.033006337,0.08263259,0.081823915,0.07434327,0.09499082,0.09525346,0.080870494,0.47735536,0.32546982,0.48028478,0.70590967,0.55957067,0.74605507,0.7347851,0.7054694,0.02380916,0.10998777,0.118473284,0.0931935,0.16906875,0.15536803,0.12004618,0.20508483,0.33605155,0.24423125,0.7662205,0.48777637,0.36050043,0.4158795,0.30222154,0.7439642,0.4770713,0.35373443,0.21990716,0.53660655,0.34437838,0.25618523,0.90736014,0.82842314,0.6209381,0.53310037,0.3980047,0.2968412,206.87019
0.050743543,0.57575756,0.12343143,0.3806319,0.5810809,0.41117027,0.73800653,0.5125662,0.38200635,0.0027377238,0.046049107,0.018459046,0.059196398,0.057133466,0.05109878,0.05392849,0.04998042,0.044133764,0.33149678,0.21696176,0.41261432,0.5907397,0.46099272,0.50726986,0.46163106,0.46090266,0.015235318,0.090703666,0.09517051,0.073698685,0.11034853,0.09369822,0.075286016,0.22033021,0.34952864,0.24935241,0.6362899,0.3741602,0.2872699,0.41975862,0.29988068,0.6026355,0.35712692,0.2750757,0.2146738,0.42907947,0.2545056,0.19671805,0.59602475,0.5038207,0.3919727,0.30015063,0.23264377,0.18009302,94.67865
0.21106182,0.6666667,0.24848813,0.3352725,0.50883996,0.3794704,0.6811348,0.5407369,0.41817906,0.045109943,0.21633072,0.15077074,0.22605301,0.21460879,0.19744363,0.20694184,0.21384,0.19437724,0.44444445,0.5057457,0.44258174,0.62487525,0.5016876,0.551013,0.5595888,0.57504886,0.061746355,0.169155,0.17502916,0.13944723,0.20840117,0.19747683,0.163313,0.18373302,0.2887195,0.21414052,0.5461758,0.36219233,0.28670657,0.34321272,0.2544351,0.5109633,0.34082276,0.27052248,0.18836023,0.37602264,0.25028574,0.19932784,0.52164894,0.49453753,0.39637685,0.329598,0.26324952,0.21008392,341.98193
0.09066006,0.6969697,0.23066768,0.33612457,0.5336891,0.39204478,0.71994454,0.54781854,0.4148371,0.008497907,0.0981754,0.06075436,0.0975429,0.095611624,0.08737224,0.09354768,0.09360356,0.08357404,0.48576677,0.49081573,0.46339005,0.67454565,0.5378008,0.6019936,0.59161294,0.5971914,0.05320758,0.15725847,0.16776617,0.13273144,0.20216507,0.18537909,0.15059322,0.18439473,0.30013302,0.22051843,0.574028,0.36710182,0.28511575,0.36876214,0.2706508,0.5543882,0.35661888,0.27788544,0.19860286,0.4043133,0.2598405,0.20317909,0.5718888,0.52347267,0.41202113,0.3372128,0.26447344,0.20721924,243.05492
0.32937646,0.54545456,0.27030042,0.36187154,0.5373625,0.3942181,0.7591167,0.60973877,0.45494145,0.10923549,0.27542648,0.25520888,0.3689715,0.3470779,0.3169406,0.3515712,0.36961642,0.3248719,0.29752067,0.45011458,0.3789923,0.5303658,0.4226878,0.4916116,0.50808465,0.5048962,0.073062316,0.19258079,0.19750762,0.1562023,0.24720183,0.23838253,0.19063795,0.20485452,0.3174152,0.23257351,0.6306593,0.42425808,0.324645,0.37260863,0.27326834,0.5830496,0.3948788,0.3029705,0.20039916,0.4246308,0.2872279,0.22112748,0.62484103,0.60159636,0.4663074,0.40742755,0.31470937,0.24285693,295.5094
0.13879468,0.57575756,0.27844474,0.3315557,0.48708686,0.35761037,0.6774324,0.5512159,0.41266808,0.019667992,0.12337037,0.11156095,0.14785278,0.1372971,0.12428715,0.13585769,0.14340153,0.1267987,0.33149678,0.48943666,0.37973997,0.5242854,0.4141622,0.47383097,0.49133465,0.4911895,0.07753148,0.18831293,0.19054049,0.14936517,0.23252209,0.22497123,0.18099537,0.18085827,0.2770615,0.20220794,0.53972965,0.36605245,0.2813448,0.32151827,0.2347421,0.4930138,0.33642194,0.2593029,0.17116484,0.3569537,0.24299212,0.18799978,0.5169716,0.50080335,0.3901277,0.34089616,0.2647378,0.2053702,290.31342
0.18027654,0.54545456,0.24123564,0.33128342,0.48701823,0.39650908,0.5759243,0.6126094,0.50329304,0.03299914,0.15138689,0.12519102,0.19179747,0.17813013,0.17457473,0.15524632,0.20378001,0.19439574,0.29752067,0.40171483,0.35958087,0.49664545,0.42458552,0.39580598,0.5101747,0.550143,0.058194645,0.16306996,0.16506293,0.14003213,0.17762607,0.213625,0.18538627,0.18064843,0.27687645,0.22057687,0.46952996,0.40313318,0.33634326,0.32145086,0.25576344,0.4301205,0.3702964,0.3094595,0.20230104,0.33969548,0.28977752,0.24279867,0.39657855,0.4834796,0.40729716,0.4108408,0.34492096,0.28948134,213.26646
0.09939995,0.5151515,0.2331956,0.32553378,0.5386103,0.35557985,0.7911599,0.6385703,0.4759441,0.010182938,0.07943139,0.06723254,0.10489096,0.10541986,0.088791594,0.11060415,0.117203444,0.10277329,0.2653811,0.36675254,0.3361581,0.5016903,0.36897764,0.4801267,0.49968335,0.49540854,0.054380193,0.1560355,0.17066373,0.1245561,0.22053759,0.21415612,0.17087083,0.17624046,0.29583904,0.19886199,0.61098367,0.41441602,0.3162408,0.3739191,0.2513743,0.60524726,0.41255865,0.31591228,0.16960698,0.40499732,0.27612898,0.21201487,0.66983205,0.6489566,0.5020519,0.44234574,0.34098873,0.26261804,173.61626
0.40320897,0.6363636,0.23919013,0.3310871,0.5091901,0.39344946,0.6787201,0.56467575,0.43322024,0.16339085,0.39299098,0.2761992,0.4282017,0.40956616,0.38724133,0.39327213,0.4229223,0.38140008,0.40495867,0.4646933,0.41936564,0.5967454,0.49239296,0.52449363,0.5544873,0.56533146,0.05721192,0.1616312,0.16855712,0.13801596,0.20004123,0.19732393,0.16190495,0.18049714,0.28641653,0.21903966,0.54012734,0.37389904,0.29359588,0.34356695,0.26235077,0.50967556,0.3546032,0.27923173,0.19976299,0.38603958,0.267715,0.21156447,0.5185961,0.51245254,0.40748352,0.3556822,0.2818855,0.2232134,238.25143
0.26767543,0.55151516,0.25442886,0.40357575,0.57073134,0.45196736,0.69690365,0.63723934,0.5207395,0.072312735,0.22658597,0.1954537,0.32100388,0.29413435,0.28697026,0.26697424,0.3125098,0.29652435,0.30416897,0.4283923,0.4099632,0.5588573,0.47575185,0.46417636,0.5339753,0.57276326,0.06473405,0.19393145,0.19374481,0.16366996,0.2172868,0.2332278,0.2013275,0.23990746,0.35918036,0.28134453,0.62999594,0.4742592,0.39395386,0.4083678,0.3204633,0.5663749,0.4291262,0.35696355,0.25093925,0.4421709,0.33366743,0.27820712,0.5417951,0.58347994,0.4892414,0.4407027,0.36805937,0.30728638,279.03922
0.27015394,0.5030303,0.22134407,0.34084406,0.5103371,0.37124154,0.8085098,0.628702,0.46772522,0.07364961,0.20856784,0.1716023,0.2920334,0.27504772,0.24832913,0.303769,0.31167176,0.2730111,0.25303948,0.33992246,0.3372088,0.4724215,0.37226,0.47719753,0.48129994,0.47665897,0.048993208,0.15214832,0.15621531,0.122151755,0.2130656,0.20051174,0.15980875,0.18807761,0.292651,0.21248035,0.64122635,0.4202434,0.32037154,0.34472883,0.25038442,0.59337926,0.39163417,0.29938272,0.18179628,0.42691845,0.28158665,0.21599099,0.69482195,0.6516295,0.5035626,0.43023506,0.33124802,0.25479513,200.42844
0.27041483,0.54545456,0.21270292,0.32132557,0.5278839,0.373929,0.75793403,0.55231035,0.4064938,0.07379104,0.22637495,0.16506128,0.2823687,0.2816532,0.24994422,0.2884878,0.27867272,0.24293095,0.29752067,0.354201,0.35326153,0.524017,0.40588152,0.49099305,0.46627185,0.45955962,0.04524253,0.14125559,0.15356082,0.118030354,0.19428156,0.1721489,0.136545,0.1730427,0.288685,0.20576084,0.5835283,0.35969853,0.2721909,0.36272,0.2581574,0.57483745,0.3564867,0.27084568,0.1839279,0.40643787,0.25210136,0.19223858,0.62320924,0.5501433,0.42258233,0.34208697,0.26183018,0.2001509,144.37029
0.24184711,0.57575756,0.27844474,0.31744725,0.49749196,0.3520426,0.6405716,0.46931025,0.34936562,0.0591098,0.2138649,0.19339302,0.25081947,0.24214402,0.21357813,0.2257935,0.21698514,0.19204478,0.33149678,0.48943666,0.3702892,0.53164184,0.40929398,0.45348263,0.42838734,0.428661,0.07753148,0.1836263,0.19321403,0.14760949,0.2225366,0.19614905,0.15795463,0.17011698,0.27344126,0.19402552,0.5002406,0.3078852,0.23623283,0.33181706,0.23528343,0.47732782,0.29550198,0.22761905,0.16690911,0.33655557,0.20819598,0.1610139,0.4715033,0.41541156,0.32345256,0.25756118,0.19991773,0.1549516,290.31342
0.22293241,0.6424242,0.25216854,0.3260076,0.5055912,0.38558447,0.6616352,0.5389436,0.40932357,0.050284423,0.22009519,0.16154052,0.23484021,0.22567227,0.21109521,0.21356483,0.22515228,0.20162357,0.4127089,0.4945732,0.41956306,0.59958965,0.48940936,0.5189653,0.53770226,0.544378,0.06358896,0.16887316,0.17686555,0.14325863,0.20670389,0.19983017,0.16281278,0.17660199,0.28188267,0.21316893,0.52316153,0.3548724,0.27636594,0.3399329,0.2566512,0.49625024,0.33828583,0.26427624,0.19330852,0.37184614,0.25273153,0.19818822,0.49724114,0.48159188,0.3800092,0.32768318,0.25774562,0.20253491,282.47903
0.20114793,0.54545456,0.21270292,0.3142842,0.5297372,0.3848721,0.7985245,0.67132187,0.50319797,0.041003633,0.16875027,0.12304424,0.20748669,0.21018864,0.19026197,0.22421631,0.24628505,0.21670575,0.29752067,0.354201,0.34879303,0.52525836,0.41494614,0.512221,0.5529224,0.550054,0.04524253,0.13946882,0.1539246,0.12066635,0.20268127,0.20414056,0.1634328,0.167746,0.28523406,0.20791055,0.60261124,0.42494285,0.325555,0.36464414,0.26508155,0.6028678,0.42688662,0.3281588,0.19272883,0.4347729,0.30743057,0.23706107,0.68038565,0.68413764,0.53127116,0.48372638,0.374293,0.2893857,185.61954
0.016957996,0.5030303,0.2359293,0.34666133,0.5066648,0.4115595,0.59905577,0.60158145,0.48760042,0.0003439219,0.014311518,0.012550914,0.019037688,0.01780234,0.01759746,0.015863832,0.020131817,0.019012017,0.25303948,0.3623213,0.34061337,0.47015312,0.40305942,0.3761775,0.46308967,0.4938113,0.055662632,0.1638113,0.16570944,0.14097314,0.1790284,0.20563786,0.17646874,0.19265877,0.29442775,0.23452772,0.5000421,0.40780097,0.33624387,0.34101516,0.2714695,0.45723572,0.37429821,0.30916518,0.21500704,0.3615393,0.29370332,0.24327192,0.4226823,0.49062973,0.4085857,0.39780468,0.33016342,0.2739109,236.54865
0.0,0.5030303,0.2359293,0.3904497,0.4909202,0.4314299,0.7494126,0.6784644,0.48976943,0.0,0.001301047,0.0011409923,0.0006942984,0.00062646565,0.00082624966,0.001185152,0.0016055558,0.0013479189,0.25303948,0.3623213,0.36624044,0.46042773,0.41823867,0.44869483,0.5147132,0.49568313,0.055662632,0.17613615,0.16228163,0.1462822,0.21354045,0.22856162,0.17713767,0.22861978,0.31247047,0.26432005,0.65593284,0.49169707,0.3646085,0.32529578,0.27621508,0.5405588,0.40889543,0.30364472,0.23234536,0.45209548,0.3400403,0.25373062,0.61151314,0.65532726,0.4920605,0.49299303,0.36909518,0.27603793,236.54865
0.0028698146,0.5030303,0.2359293,0.4289447,0.5617311,0.4852809,0.703689,0.63053864,0.5175686,1.7908362e-05,0.003502819,0.003071902,0.0043865573,0.0038964723,0.004245064,0.0039701164,0.004779043,0.004580831,0.25303948,0.3623213,0.38876963,0.50416756,0.45937613,0.42664227,0.48253313,0.5196739,0.055662632,0.1869711,0.1776981,0.16067034,0.20304532,0.21427184,0.18571104,0.2623874,0.37067473,0.31197637,0.6625449,0.48920372,0.40818334,0.39857745,0.3365724,0.5644025,0.42019004,0.3509621,0.28255612,0.47302043,0.35038778,0.29341468,0.5505765,0.5825346,0.4904762,0.43247643,0.3626573,0.30401158,236.54865
